video_id,frame_timestamp,entity_box_x1,entity_box_y1,entity_box_x2,entity_box_y2,label,entity_id,score
Seq21-2P-S1M1,10.72,0.6458333333333334,0.3244444444444444,0.7027777777777777,0.4444444444444444,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0010773999
Seq21-2P-S1M1,10.76,0.6472222222222223,0.3244444444444444,0.7041666666666667,0.4444444444444444,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0018951405
Seq21-2P-S1M1,10.8,0.6555555555555556,0.3288888888888889,0.7125,0.4488888888888889,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.00413271
Seq21-2P-S1M1,10.84,0.65,0.32,0.7069444444444445,0.44,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.025108522
Seq21-2P-S1M1,10.88,0.6486111111111111,0.3288888888888889,0.7055555555555556,0.4488888888888889,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.1087429
Seq21-2P-S1M1,10.92,0.6513888888888889,0.3266666666666666,0.7083333333333334,0.4466666666666666,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.3469008
Seq21-2P-S1M1,10.96,0.6541666666666667,0.3266666666666666,0.7111111111111111,0.4466666666666666,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.46699739
Seq21-2P-S1M1,11.0,0.6541666666666667,0.3266666666666666,0.7111111111111111,0.4466666666666666,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.52371216
Seq21-2P-S1M1,11.04,0.6555555555555556,0.3311111111111111,0.7125,0.4511111111111111,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.5663967
Seq21-2P-S1M1,11.08,0.6527777777777778,0.3355555555555555,0.7097222222222223,0.4555555555555555,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6120444
Seq21-2P-S1M1,11.12,0.6555555555555556,0.3355555555555555,0.7125,0.4555555555555555,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.62402886
Seq21-2P-S1M1,11.16,0.6611111111111111,0.3311111111111111,0.7180555555555556,0.4511111111111111,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.65034926
Seq21-2P-S1M1,11.2,0.6638888888888889,0.3311111111111111,0.7208333333333333,0.4511111111111111,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.66015434
Seq21-2P-S1M1,11.24,0.6597222222222222,0.3288888888888889,0.7166666666666667,0.4488888888888889,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6491854
Seq21-2P-S1M1,11.28,0.6583333333333333,0.3355555555555555,0.7152777777777778,0.4555555555555555,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.65655047
Seq21-2P-S1M1,11.32,0.6597222222222222,0.3355555555555555,0.7166666666666667,0.4555555555555555,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.67609674
Seq21-2P-S1M1,11.36,0.6611111111111111,0.3377777777777778,0.7180555555555556,0.4577777777777778,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.643072
Seq21-2P-S1M1,11.4,0.6625,0.3377777777777778,0.7194444444444444,0.4577777777777778,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6222334
Seq21-2P-S1M1,11.44,0.6638888888888889,0.34,0.7208333333333333,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6345574
Seq21-2P-S1M1,11.48,0.6652777777777777,0.34,0.7222222222222222,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.62689006
Seq21-2P-S1M1,11.52,0.6652777777777777,0.34,0.7222222222222222,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6381901
Seq21-2P-S1M1,11.56,0.6652777777777777,0.34,0.7222222222222222,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6429674
Seq21-2P-S1M1,11.6,0.6638888888888889,0.3377777777777778,0.7208333333333333,0.4577777777777778,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6804065
Seq21-2P-S1M1,11.64,0.6638888888888889,0.34,0.7208333333333333,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6485442
Seq21-2P-S1M1,11.68,0.6638888888888889,0.34,0.7208333333333333,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6739208
Seq21-2P-S1M1,11.72,0.6611111111111111,0.34,0.7180555555555556,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.71048
Seq21-2P-S1M1,11.76,0.6638888888888889,0.3422222222222222,0.7208333333333333,0.4622222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.7076901
Seq21-2P-S1M1,11.8,0.6680555555555555,0.3422222222222222,0.725,0.4622222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6662319
Seq21-2P-S1M1,11.84,0.6638888888888889,0.3422222222222222,0.7208333333333333,0.4622222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6604734
Seq21-2P-S1M1,11.88,0.6638888888888889,0.3422222222222222,0.7208333333333333,0.4622222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6531851
Seq21-2P-S1M1,11.92,0.6625,0.3422222222222222,0.7194444444444444,0.4622222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6197114
Seq21-2P-S1M1,11.96,0.6611111111111111,0.3422222222222222,0.7180555555555556,0.4622222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6584887
Seq21-2P-S1M1,12.0,0.6694444444444444,0.3377777777777778,0.7263888888888889,0.4577777777777778,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.63069826
Seq21-2P-S1M1,12.04,0.6611111111111111,0.34,0.7180555555555556,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6525746
Seq21-2P-S1M1,12.08,0.6708333333333333,0.3333333333333333,0.7277777777777777,0.4533333333333333,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6434828
Seq21-2P-S1M1,12.12,0.6680555555555555,0.3355555555555555,0.725,0.4555555555555555,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.57381475
Seq21-2P-S1M1,12.16,0.6708333333333333,0.34,0.7277777777777777,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.57468116
Seq21-2P-S1M1,12.2,0.6708333333333333,0.3377777777777778,0.7277777777777777,0.4577777777777778,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.62502426
Seq21-2P-S1M1,12.24,0.675,0.34,0.7319444444444444,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6578305
Seq21-2P-S1M1,12.28,0.675,0.3377777777777778,0.7319444444444444,0.4577777777777778,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6718547
Seq21-2P-S1M1,12.32,0.6708333333333333,0.3311111111111111,0.7277777777777777,0.4511111111111111,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.68115366
Seq21-2P-S1M1,12.36,0.6708333333333333,0.34,0.7277777777777777,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.6050898
Seq21-2P-S1M1,12.4,0.6666666666666666,0.3355555555555555,0.7236111111111111,0.4555555555555555,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.58315223
Seq21-2P-S1M1,12.44,0.6652777777777777,0.34,0.7222222222222222,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.5548473
Seq21-2P-S1M1,12.48,0.6708333333333333,0.34,0.7277777777777777,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.53792775
Seq21-2P-S1M1,12.52,0.6680555555555555,0.34,0.725,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.53753734
Seq21-2P-S1M1,12.56,0.6638888888888889,0.3466666666666667,0.7208333333333333,0.4666666666666667,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.5243677
Seq21-2P-S1M1,12.6,0.6583333333333333,0.3333333333333333,0.7152777777777778,0.4533333333333333,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.524696
Seq21-2P-S1M1,12.64,0.6638888888888889,0.3488888888888889,0.7208333333333333,0.4688888888888889,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.50397956
Seq21-2P-S1M1,12.68,0.6611111111111111,0.34,0.7180555555555556,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.47120786
Seq21-2P-S1M1,12.72,0.6638888888888889,0.3466666666666667,0.7208333333333333,0.4666666666666667,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.48073232
Seq21-2P-S1M1,12.76,0.6666666666666666,0.3444444444444444,0.7236111111111111,0.4644444444444444,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.45486745
Seq21-2P-S1M1,12.8,0.6611111111111111,0.3444444444444444,0.7180555555555556,0.4644444444444444,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.43492597
Seq21-2P-S1M1,12.84,0.6541666666666667,0.3422222222222222,0.7111111111111111,0.4622222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.4318063
Seq21-2P-S1M1,12.88,0.65,0.3444444444444444,0.7069444444444445,0.4644444444444444,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.43406412
Seq21-2P-S1M1,12.92,0.6527777777777778,0.3422222222222222,0.7097222222222223,0.4622222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.39696866
Seq21-2P-S1M1,12.96,0.6416666666666667,0.34,0.6986111111111111,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.271874
Seq21-2P-S1M1,13.0,0.6388888888888888,0.3422222222222222,0.6958333333333333,0.4622222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.082159795
Seq21-2P-S1M1,13.04,0.6347222222222222,0.3422222222222222,0.6916666666666667,0.4622222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.02990185
Seq21-2P-S1M1,13.08,0.6333333333333333,0.3422222222222222,0.6902777777777778,0.4622222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.03372237
Seq21-2P-S1M1,13.12,0.6361111111111111,0.3444444444444444,0.6930555555555555,0.4644444444444444,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.04450451
Seq21-2P-S1M1,13.16,0.6291666666666667,0.3422222222222222,0.6861111111111111,0.4622222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.11852377
Seq21-2P-S1M1,13.2,0.6180555555555556,0.3355555555555555,0.675,0.4555555555555555,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.14328995
Seq21-2P-S1M1,13.24,0.6222222222222222,0.34,0.6791666666666667,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.2051176
Seq21-2P-S1M1,13.28,0.6097222222222223,0.3355555555555555,0.6666666666666666,0.4555555555555555,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.33452794
Seq21-2P-S1M1,13.32,0.6097222222222223,0.3422222222222222,0.6666666666666666,0.4622222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.40519303
Seq21-2P-S1M1,13.36,0.5986111111111111,0.3288888888888889,0.6555555555555556,0.4488888888888889,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.39016044
Seq21-2P-S1M1,13.4,0.5958333333333333,0.3422222222222222,0.6527777777777778,0.4622222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.34237713
Seq21-2P-S1M1,13.44,0.5902777777777778,0.34,0.6472222222222223,0.46,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.3237361
Seq21-2P-S1M1,13.48,0.5819444444444445,0.3466666666666667,0.6388888888888888,0.4666666666666667,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.31486496
Seq21-2P-S1M1,13.52,0.5763888888888888,0.3511111111111111,0.6333333333333333,0.4711111111111111,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.3092512
Seq21-2P-S1M1,13.56,0.5736111111111111,0.3555555555555555,0.6305555555555555,0.4755555555555555,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.26780027
Seq21-2P-S1M1,13.6,0.5722222222222222,0.3644444444444444,0.6291666666666667,0.4844444444444444,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.18161681
Seq21-2P-S1M1,13.64,0.5625,0.3822222222222222,0.6194444444444445,0.5022222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.09294561
Seq21-2P-S1M1,13.68,0.5597222222222222,0.3888888888888889,0.6166666666666667,0.5088888888888888,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.034389775
Seq21-2P-S1M1,13.72,0.5597222222222222,0.4022222222222222,0.6166666666666667,0.5222222222222223,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.022727225
Seq21-2P-S1M1,13.76,0.5541666666666667,0.4066666666666667,0.6111111111111112,0.5266666666666666,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.011726103
Seq21-2P-S1M1,13.8,0.5569444444444445,0.4222222222222222,0.6138888888888889,0.5422222222222223,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0069940584
Seq21-2P-S1M1,13.84,0.5611111111111111,0.4311111111111111,0.6180555555555556,0.5511111111111111,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.00516577
Seq21-2P-S1M1,13.88,0.5541666666666667,0.4555555555555555,0.6111111111111112,0.5755555555555556,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0036124927
Seq21-2P-S1M1,13.92,0.5555555555555556,0.4622222222222222,0.6125,0.5822222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0023820845
Seq21-2P-S1M1,13.96,0.5513888888888889,0.4844444444444444,0.6083333333333333,0.6044444444444445,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0011098731
Seq21-2P-S1M1,14.0,0.55,0.5044444444444445,0.6069444444444444,0.6244444444444445,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0007257378
Seq21-2P-S1M1,14.04,0.5625,0.5088888888888888,0.6194444444444445,0.6288888888888889,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.000634754
Seq21-2P-S1M1,14.08,0.5736111111111111,0.5177777777777778,0.6305555555555555,0.6377777777777778,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0005084388
Seq21-2P-S1M1,14.12,0.5777777777777777,0.5244444444444445,0.6347222222222222,0.6444444444444445,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.00044482856
Seq21-2P-S1M1,14.16,0.5736111111111111,0.5333333333333333,0.6305555555555555,0.6533333333333333,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.00047261742
Seq21-2P-S1M1,14.2,0.5833333333333334,0.5355555555555556,0.6402777777777777,0.6555555555555556,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.00050904293
Seq21-2P-S1M1,14.24,0.5805555555555556,0.5466666666666666,0.6375,0.6666666666666666,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0004876865
Seq21-2P-S1M1,14.28,0.5833333333333334,0.5377777777777778,0.6402777777777777,0.6577777777777778,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.00048490523
Seq21-2P-S1M1,14.32,0.5819444444444445,0.5377777777777778,0.6388888888888888,0.6577777777777778,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.00044442716
Seq21-2P-S1M1,14.36,0.5805555555555556,0.5377777777777778,0.6375,0.6577777777777778,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.00054233224
Seq21-2P-S1M1,14.4,0.5791666666666667,0.5266666666666666,0.6361111111111111,0.6466666666666666,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.00049558934
Seq21-2P-S1M1,14.44,0.575,0.5288888888888889,0.6319444444444444,0.6488888888888888,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0004919837
Seq21-2P-S1M1,14.48,0.5777777777777777,0.5288888888888889,0.6347222222222222,0.6488888888888888,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.00078505225
Seq21-2P-S1M1,14.52,0.5736111111111111,0.5133333333333333,0.6305555555555555,0.6333333333333333,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.00076754316
Seq21-2P-S1M1,14.56,0.5708333333333333,0.52,0.6277777777777778,0.6222222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0017165224
Seq21-2P-S1M1,14.6,0.5722222222222222,0.5066666666666667,0.6291666666666667,0.6266666666666667,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.005034272
Seq21-2P-S1M1,14.64,0.5680555555555555,0.5044444444444445,0.625,0.6244444444444445,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0061399834
Seq21-2P-S1M1,14.68,0.5666666666666667,0.5022222222222222,0.6236111111111111,0.6222222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.006471355
Seq21-2P-S1M1,14.72,0.5694444444444444,0.4933333333333333,0.6263888888888889,0.6133333333333333,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.006480725
Seq21-2P-S1M1,14.76,0.5638888888888889,0.4911111111111111,0.6208333333333333,0.6111111111111112,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0056396327
Seq21-2P-S1M1,14.8,0.5652777777777778,0.4888888888888889,0.6222222222222222,0.6088888888888889,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0055107945
Seq21-2P-S1M1,14.84,0.5652777777777778,0.4933333333333333,0.6222222222222222,0.6133333333333333,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0050881896
Seq21-2P-S1M1,14.88,0.5597222222222222,0.4911111111111111,0.6166666666666667,0.6111111111111112,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0058086393
Seq21-2P-S1M1,14.92,0.5625,0.4933333333333333,0.6194444444444445,0.6133333333333333,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.005621476
Seq21-2P-S1M1,14.96,0.5625,0.4888888888888889,0.6194444444444445,0.6088888888888889,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.005281995
Seq21-2P-S1M1,15.0,0.5611111111111111,0.4911111111111111,0.6180555555555556,0.6111111111111112,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.002569335
Seq21-2P-S1M1,15.04,0.5597222222222222,0.4888888888888889,0.6166666666666667,0.6088888888888889,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.0026233192
Seq21-2P-S1M1,15.08,0.5652777777777778,0.4866666666666667,0.6222222222222222,0.6066666666666667,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.006317962
Seq21-2P-S1M1,15.12,0.5722222222222222,0.4866666666666667,0.6291666666666667,0.6066666666666667,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.005294567
Seq21-2P-S1M1,15.16,0.5791666666666667,0.4844444444444444,0.6361111111111111,0.6044444444444445,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.006208188
Seq21-2P-S1M1,15.2,0.5847222222222223,0.4844444444444444,0.6416666666666667,0.6044444444444445,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.015981691
Seq21-2P-S1M1,15.24,0.5777777777777777,0.48,0.6347222222222222,0.6,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.11799173
Seq21-2P-S1M1,15.28,0.5694444444444444,0.4777777777777778,0.6263888888888889,0.5977777777777777,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.36854422
Seq21-2P-S1M1,15.32,0.5666666666666667,0.4911111111111111,0.6236111111111111,0.6111111111111112,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.46423632
Seq21-2P-S1M1,15.36,0.5638888888888889,0.4888888888888889,0.6208333333333333,0.6088888888888889,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.45311296
Seq21-2P-S1M1,15.4,0.5680555555555555,0.4933333333333333,0.625,0.6133333333333333,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.50274336
Seq21-2P-S1M1,15.44,0.5555555555555556,0.4866666666666667,0.6125,0.6066666666666667,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.48460588
Seq21-2P-S1M1,15.48,0.5611111111111111,0.48,0.6180555555555556,0.6,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.45831102
Seq21-2P-S1M1,15.52,0.5597222222222222,0.5133333333333333,0.6055555555555555,0.6022222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.43023148
Seq21-2P-S1M1,15.56,0.5541666666666667,0.5088888888888888,0.5916666666666667,0.6,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.38120887
Seq21-2P-S1M1,15.6,0.5541666666666667,0.5,0.5986111111111111,0.5955555555555555,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.39796087
Seq21-2P-S1M1,15.64,0.5555555555555556,0.5111111111111111,0.5972222222222222,0.6022222222222222,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.4128278
Seq21-2P-S1M1,15.68,0.5527777777777778,0.5044444444444445,0.5972222222222222,0.6,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.37174448
Seq21-2P-S1M1,15.72,0.5541666666666667,0.5222222222222223,0.5930555555555556,0.5911111111111111,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.33708006
Seq21-2P-S1M1,15.76,0.5541666666666667,0.5222222222222223,0.5930555555555556,0.5911111111111111,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.3900417
Seq21-2P-S1M1,15.8,0.5541666666666667,0.5222222222222223,0.5930555555555556,0.5911111111111111,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.4066072
Seq21-2P-S1M1,15.84,0.5527777777777778,0.5222222222222223,0.5916666666666667,0.5911111111111111,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.4515501
Seq21-2P-S1M1,15.88,0.5527777777777778,0.5222222222222223,0.5916666666666667,0.5911111111111111,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.5030199
Seq21-2P-S1M1,15.92,0.5513888888888889,0.5222222222222223,0.5902777777777778,0.5911111111111111,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.5043836
Seq21-2P-S1M1,15.96,0.5527777777777778,0.5222222222222223,0.5916666666666667,0.5911111111111111,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.51946604
Seq21-2P-S1M1,16.0,0.5527777777777778,0.52,0.5916666666666667,0.5888888888888889,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.54246134
Seq21-2P-S1M1,16.04,0.5527777777777778,0.5222222222222223,0.5916666666666667,0.5911111111111111,SPEAKING_AUDIBLE,Seq21-2P-S1M1_2_1,0.5631088
